acc,se,sp,auc
0.9130434782608695,0.8405797101449275,0.9565217391304348,0.9356017643352237
fpr
0.0,0.0,0.0,0.014492753623188406,0.014492753623188406,0.028985507246376812,0.028985507246376812,0.043478260869565216,0.043478260869565216,0.057971014492753624,0.057971014492753624,0.07246376811594203,0.07246376811594203,0.08695652173913043,0.08695652173913043,0.10144927536231885,0.10144927536231885,0.11594202898550725,0.11594202898550725,0.13043478260869565,0.13043478260869565,0.14492753623188406,0.14492753623188406,0.2608695652173913,0.2608695652173913,0.36231884057971014,0.36231884057971014,0.5072463768115942,0.5072463768115942,0.6666666666666666,0.6666666666666666,1.0
tpr
0.0,0.008695652173913044,0.2956521739130435,0.2956521739130435,0.30434782608695654,0.30434782608695654,0.5130434782608696,0.5130434782608696,0.5739130434782609,0.5739130434782609,0.6608695652173913,0.6608695652173913,0.7043478260869566,0.7043478260869566,0.8,0.8,0.8173913043478261,0.8173913043478261,0.8695652173913043,0.8695652173913043,0.8782608695652174,0.8782608695652174,0.9565217391304348,0.9565217391304348,0.9652173913043478,0.9652173913043478,0.9826086956521739,0.9826086956521739,0.991304347826087,0.991304347826087,1.0,1.0
acc,se,sp,auc
0.9130434782608695,0.8260869565217391,0.9652173913043478,0.9257718966603654
fpr
0.0,0.0,0.0,0.014492753623188406,0.014492753623188406,0.028985507246376812,0.028985507246376812,0.043478260869565216,0.043478260869565216,0.07246376811594203,0.07246376811594203,0.08695652173913043,0.08695652173913043,0.10144927536231885,0.10144927536231885,0.11594202898550725,0.11594202898550725,0.13043478260869565,0.13043478260869565,0.14492753623188406,0.14492753623188406,0.15942028985507245,0.15942028985507245,0.30434782608695654,0.30434782608695654,0.7536231884057971,0.7536231884057971,0.8840579710144928,0.8840579710144928,1.0
tpr
0.0,0.008695652173913044,0.17391304347826086,0.17391304347826086,0.34782608695652173,0.34782608695652173,0.40869565217391307,0.40869565217391307,0.4434782608695652,0.4434782608695652,0.5391304347826087,0.5391304347826087,0.8521739130434782,0.8521739130434782,0.8956521739130435,0.8956521739130435,0.9043478260869565,0.9043478260869565,0.9130434782608695,0.9130434782608695,0.9217391304347826,0.9217391304347826,0.9652173913043478,0.9652173913043478,0.9826086956521739,0.9826086956521739,0.991304347826087,0.991304347826087,1.0,1.0
