acc,se,sp,auc
0.8524590163934426,0.8108108108108109,0.8807339449541285,0.8844532606000495
fpr
0.0,0.0,0.0,0.013513513513513514,0.013513513513513514,0.02702702702702703,0.02702702702702703,0.04054054054054054,0.04054054054054054,0.05405405405405406,0.05405405405405406,0.08108108108108109,0.08108108108108109,0.0945945945945946,0.0945945945945946,0.10810810810810811,0.10810810810810811,0.12162162162162163,0.12162162162162163,0.13513513513513514,0.13513513513513514,0.16216216216216217,0.16216216216216217,0.17567567567567569,0.17567567567567569,0.1891891891891892,0.1891891891891892,0.22972972972972974,0.22972972972972974,0.25675675675675674,0.25675675675675674,0.35135135135135137,0.35135135135135137,0.3918918918918919,0.3918918918918919,0.5135135135135135,0.5135135135135135,0.5945945945945946,0.5945945945945946,0.6216216216216216,0.6216216216216216,0.8648648648648649,0.8648648648648649,0.918918918918919,0.918918918918919,1.0,1.0
tpr
0.0,0.009174311926605505,0.11009174311926606,0.11009174311926606,0.22018348623853212,0.22018348623853212,0.45871559633027525,0.45871559633027525,0.5596330275229358,0.5596330275229358,0.5963302752293578,0.5963302752293578,0.6146788990825688,0.6146788990825688,0.6697247706422018,0.6697247706422018,0.6788990825688074,0.6788990825688074,0.7064220183486238,0.7064220183486238,0.7247706422018348,0.7247706422018348,0.7339449541284404,0.7339449541284404,0.7889908256880734,0.7889908256880734,0.8807339449541285,0.8807339449541285,0.8990825688073395,0.8990825688073395,0.926605504587156,0.926605504587156,0.9357798165137615,0.9357798165137615,0.944954128440367,0.944954128440367,0.9541284403669725,0.9541284403669725,0.963302752293578,0.963302752293578,0.9724770642201835,0.9724770642201835,0.981651376146789,0.981651376146789,0.9908256880733946,0.9908256880733946,1.0
train_acc
0.504774897680764,0.6084583901773534,0.7121418826739427,0.7667121418826739,0.5266030013642565,0.6875852660300137,0.8076398362892224,0.8076398362892224,0.8185538881309686,0.8267394270122783,0.8281036834924966,0.8308321964529332,0.8267394270122783,0.8403819918144612,0.8335607094133697,0.8540245566166439,0.8171896316507503,0.8376534788540245,0.8390177353342428,0.849931787175989,0.8431105047748977,0.844474761255116,0.8567530695770805,0.8485675306957708,0.8567530695770805,0.8663028649386084,0.8635743519781719,0.8676671214188267,0.8553888130968622,0.8608458390177354,0.8663028649386084,0.8608458390177354,0.8635743519781719,0.8703956343792633,0.8799454297407913,0.8703956343792633,0.8458390177353342,0.8703956343792633,0.8772169167803547,0.8894952251023193,0.8990450204638472,0.8867667121418826,0.8963165075034106,0.8949522510231923,0.810368349249659,0.8826739427012278,0.8840381991814461,0.8731241473396999,0.9072305593451568,0.9045020463847203,0.9017735334242838,0.9045020463847203,0.8526603001364257,0.8990450204638472,0.91268758526603,0.9167803547066848,0.888130968622101,0.8649386084583902,0.8840381991814461,0.9208731241473397,0.9085948158253752,0.9236016371077762,0.91268758526603,0.8731241473396999,0.9290586630286494,0.937244201909959,0.931787175989086,0.9058663028649386,0.897680763983629,0.9290586630286494,0.9386084583901774,0.946793997271487,0.9522510231923602,0.9508867667121419,0.9085948158253752,0.8990450204638472,0.9549795361527967,0.9631650750341064,0.9454297407912687,0.8676671214188267,0.9181446111869032,0.956343792633015,0.9549795361527967,0.9699863574351978,0.9604365620736699,0.9345156889495225,0.9181446111869032,0.9536152796725784,0.9427012278308322,0.8526603001364257,0.9590723055934516,0.9768076398362893,0.9727148703956344,0.9822646657571623,0.9863574351978172,0.965893587994543,0.9536152796725784,0.9822646657571623,0.9809004092769441,0.9522510231923602,0.9672578444747613,0.9918144611186903,0.9836289222373806,0.9931787175989086,0.984993178717599,0.9836289222373806,0.9809004092769441,0.9918144611186903,0.984993178717599,0.8758526603001364,0.684856753069577,0.8431105047748977,0.9208731241473397,0.946793997271487,0.9590723055934516,0.9440654843110505,0.9822646657571623,0.9877216916780355,0.990450204638472,0.9890859481582538,0.990450204638472,0.9890859481582538,0.9945429740791268,0.9945429740791268,0.9931787175989086,0.9863574351978172,0.990450204638472,0.9931787175989086,0.9931787175989086,0.9972714870395635,0.9959072305593452,0.9959072305593452,0.9972714870395635,1.0,0.9986357435197817,0.9972714870395635,0.9986357435197817,1.0,0.9986357435197817,0.9972714870395635,0.9986357435197817,0.9972714870395635,1.0,1.0,0.9959072305593452,1.0,0.9972714870395635,1.0,1.0,1.0,1.0,1.0,0.9945429740791268,1.0,1.0,1.0,1.0,0.9986357435197817,1.0,1.0,0.9972714870395635,1.0,1.0,0.9986357435197817,1.0,0.9959072305593452,0.9972714870395635,1.0,1.0,0.9986357435197817,1.0,1.0,1.0,0.9959072305593452,1.0,0.9986357435197817,1.0,0.9986357435197817,0.9986357435197817,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9986357435197817,1.0,0.9986357435197817,0.9986357435197817,0.9986357435197817,1.0,1.0,1.0,0.9986357435197817,0.9986357435197817,1.0,0.9986357435197817,1.0,1.0,1.0,1.0,1.0,0.9986357435197817,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9945429740791268,0.9986357435197817,0.9986357435197817,1.0,1.0,0.9986357435197817,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9986357435197817,0.9986357435197817,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9986357435197817,1.0,1.0,1.0,1.0,1.0,1.0,0.9972714870395635,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9986357435197817,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
train_loss
0.0032957563784080184,0.0028012599821468005,0.0025183762567267736,0.002280249114251234,0.0028988425435668612,0.0023937901077947057,0.0020917633708469863,0.0018945854324923695,0.0018267853930084312,0.0017810626130800131,0.0017721089871160656,0.0018208455828007052,0.0018175287835432107,0.0016548390440531025,0.0016873867580054728,0.0016644642997080763,0.0017649454927379405,0.0016438679269033434,0.0016067576928808778,0.0015504922499272867,0.0015767072753073573,0.0016430785109531668,0.0015265215467788675,0.001455048950437309,0.001432070709348213,0.0013845913406934126,0.0014949578786774514,0.0014062396582282095,0.0014977181917323259,0.0014265072296944029,0.0013809604989555328,0.0014089920429708525,0.0013458505171220266,0.0013173218069427823,0.001254962337944062,0.0013067706870512291,0.0014518288359310258,0.0013437851714567467,0.0012354567382703212,0.0011719635206225137,0.00113892205577918,0.0011566529739114467,0.001131097258844935,0.0010930492274595315,0.0018312254511480604,0.0012801738422856975,0.0011278724280093246,0.0012547897446854865,0.001071766445776613,0.0010513715740765913,0.0010216230625670409,0.0010373471215834884,0.0014217376790300398,0.0010730194443732623,0.0009346573650430365,0.001012497575188724,0.0010929709404584982,0.0012896369537910369,0.0011345199112352212,0.0009049627253986479,0.000956458902293956,0.0008618076005378817,0.0009806952242311319,0.0012140578576357271,0.0008472591882513132,0.0007591063174511856,0.0007274887164975904,0.0009482897320027892,0.0010339927136654092,0.0007687843675340182,0.0007485955303069839,0.0006637956850525465,0.0006038241830399059,0.0005940525687082403,0.0009028313104647731,0.0010980277399737057,0.0006212201198158941,0.0005190581245929775,0.0006170184904198692,0.0012210108248306003,0.0008809647407245506,0.0005825244368017126,0.0005307566440609598,0.00044699118944014563,0.000549934702794516,0.0006534771493154529,0.0007544321911396791,0.0005449863788538383,0.0006183886654054972,0.0012606189651020877,0.0005362925474185085,0.00039128036242064805,0.000371679013129959,0.0003501497219236616,0.0002835229455936817,0.0003855005109944415,0.0005080108753167916,0.0003102982027956766,0.00031982320595893497,0.0005112352182562647,0.00041317054430101613,0.00022524014867506768,0.0002354114261769663,0.0002071511910117827,0.00020000457479065796,0.0002443122475485522,0.00024152349929692474,0.00020178862800376965,0.00022730045274692862,0.0011622807135523423,0.0027901259483451893,0.0016876006394746684,0.0008005709635121761,0.0005950583564308136,0.0004987200826284504,0.0005939504357834955,0.0003228969617885262,0.00024595970000771837,0.00022235202207897077,0.00020118845476785427,0.00019172963268272223,0.00019269456418604674,0.00016317724937631522,0.00016418440676564897,0.00012779251340710613,0.00019093005222968481,0.00017205743680709381,0.00015777177946060122,0.00011982836113864045,9.94701197658034e-05,0.00010927878625152219,0.00010179237324088853,8.677432788751948e-05,8.403169852649694e-05,9.82959011485762e-05,9.734001859392345e-05,7.03522673773733e-05,7.955294920672823e-05,7.648746220021423e-05,9.154305141546229e-05,7.00022692386808e-05,7.845393012279053e-05,7.258548743077548e-05,5.75658462504573e-05,8.002697460932751e-05,5.7221264521226713e-05,5.687049515087966e-05,5.7121784531728635e-05,4.1226172847686e-05,5.0663815920544845e-05,5.49810080907192e-05,3.748432457406394e-05,9.395894664371486e-05,3.5557633527588874e-05,3.4536937655726036e-05,4.51841616512646e-05,4.127729394426124e-05,4.235377387838669e-05,4.399501010877211e-05,4.580500567431014e-05,6.618487329754627e-05,4.046573589516532e-05,3.165973218267156e-05,3.426656505603745e-05,3.47856058653998e-05,6.5396943905913e-05,6.260877884263719e-05,3.900465848989083e-05,2.34898554585559e-05,3.549879630277947e-05,3.206835726802053e-05,3.8825732110751764e-05,2.5371529827705023e-05,4.969674733049385e-05,2.967614088446349e-05,3.419863187173054e-05,2.9670986210950238e-05,3.9080180746146144e-05,3.2509348036322394e-05,2.508323117429937e-05,2.459389517162539e-05,2.303193062848804e-05,3.187751682096582e-05,1.86133853415228e-05,2.0994321668030132e-05,3.0088764431125307e-05,2.2606158026812996e-05,2.8380004137673124e-05,2.5607849436965842e-05,2.8602573080407647e-05,2.4362936067060756e-05,1.8643857568177163e-05,3.503817978529781e-05,3.1180407262393266e-05,2.8282149198069905e-05,2.2082846220404845e-05,2.1096133140371896e-05,1.6285138621438412e-05,2.3967527694197176e-05,2.6043326915387892e-05,1.907587848034513e-05,2.6667024304970875e-05,3.272633094945351e-05,1.9127596423822732e-05,2.1154796615710525e-05,2.1687079231174712e-05,2.512897302537628e-05,2.2169109815058245e-05,1.7701530013370644e-05,1.7682267962808824e-05,1.8577471929430798e-05,2.0200487653156906e-05,2.1561377365421632e-05,1.6372167094932084e-05,1.7546340924818552e-05,1.9214984784245818e-05,1.3656373609665472e-05,1.1866626051466754e-05,1.223123566302157e-05,1.2483977614857491e-05,1.1636749625277146e-05,1.3449043797844916e-05,1.3371696378044672e-05,1.3627502609852392e-05,1.1320483183429804e-05,6.259152078734252e-05,2.2844318681654467e-05,1.783965353690098e-05,1.4857601375658303e-05,1.9799303619183426e-05,1.8551594058069493e-05,1.3619897814688627e-05,1.1754267319203399e-05,1.1062551935242761e-05,1.4212670180778874e-05,1.490938745306914e-05,9.846175089478493e-06,2.1520018003281273e-05,1.3710784511119737e-05,1.0536686297490848e-05,1.4338190991324748e-05,1.0135627096318124e-05,9.583394738145446e-06,8.949567786180306e-06,1.5024443272638451e-05,8.238493153599242e-06,1.6856539643802876e-05,1.9527841829485164e-05,1.610740879487048e-05,1.1731406081706733e-05,1.1709708679787621e-05,9.025607320339016e-06,1.1599062348615586e-05,8.378361795214481e-06,1.2217584735679593e-05,1.3046405922321636e-05,8.836910154004702e-06,1.057978283669825e-05,6.976443702433802e-06,9.447334608695841e-06,1.204473831745482e-05,5.637017608522393e-06,6.573853473017681e-06,6.616380879475061e-06,6.434032080458708e-06,7.561490093427742e-06,8.203636849804757e-06,6.960511797121732e-06,8.05942796546798e-06,7.457985754898593e-06,8.328564783957206e-06,1.3424631361919487e-05,1.4035367263331094e-05,1.1446677074649487e-05,6.762545715920922e-06,8.020288276639836e-06,6.13600973009372e-06,6.076926016089942e-06,3.068834113777904e-05,9.548142336380108e-06,6.604621740817861e-06,7.260932255470248e-06,7.228345653400496e-06,8.215219300814572e-06,8.286318092481176e-06,6.987340684781946e-06,5.9427912658306616e-06,9.08644107585877e-06,9.755796459370063e-06,1.1464005010901337e-05,9.875577978667832e-06,7.029438243942566e-06,1.0767878867980566e-05,7.72782154177985e-06,9.63853271919497e-06,8.364627646005332e-06,1.0643350049385758e-05,6.466957525760545e-06,5.9498570247020924e-06,5.464494707365234e-06
test_acc
