acc,se,sp,auc
0.8804347826086957,0.8260869565217391,0.9130434782608695,0.9296786389413989
fpr
0.0,0.0,0.0,0.014492753623188406,0.014492753623188406,0.028985507246376812,0.028985507246376812,0.043478260869565216,0.043478260869565216,0.057971014492753624,0.057971014492753624,0.07246376811594203,0.07246376811594203,0.08695652173913043,0.08695652173913043,0.11594202898550725,0.11594202898550725,0.14492753623188406,0.14492753623188406,0.15942028985507245,0.15942028985507245,0.17391304347826086,0.17391304347826086,0.2608695652173913,0.2608695652173913,0.2898550724637681,0.2898550724637681,0.30434782608695654,0.30434782608695654,0.3333333333333333,0.3333333333333333,0.34782608695652173,0.34782608695652173,0.4057971014492754,0.4057971014492754,0.5652173913043478,0.5652173913043478,1.0
tpr
0.0,0.008695652173913044,0.33043478260869563,0.33043478260869563,0.40869565217391307,0.40869565217391307,0.5043478260869565,0.5043478260869565,0.5565217391304348,0.5565217391304348,0.6434782608695652,0.6434782608695652,0.6956521739130435,0.6956521739130435,0.7565217391304347,0.7565217391304347,0.8521739130434782,0.8521739130434782,0.8956521739130435,0.8956521739130435,0.9043478260869565,0.9043478260869565,0.9130434782608695,0.9130434782608695,0.9304347826086956,0.9304347826086956,0.9391304347826087,0.9391304347826087,0.9565217391304348,0.9565217391304348,0.9652173913043478,0.9652173913043478,0.9826086956521739,0.9826086956521739,0.991304347826087,0.991304347826087,1.0,1.0
train_acc
0.4972677595628415,0.546448087431694,0.546448087431694,0.5478142076502732,0.546448087431694,0.5669398907103825,0.6693989071038251,0.7336065573770492,0.7431693989071039,0.7459016393442623,0.6297814207650273,0.7718579234972678,0.7459016393442623,0.7745901639344263,0.7937158469945356,0.7800546448087432,0.7923497267759563,0.8155737704918032,0.7909836065573771,0.819672131147541,0.8155737704918032,0.825136612021858,0.8237704918032787,0.8319672131147541,0.8224043715846995,0.8333333333333334,0.8387978142076503,0.8306010928961749,0.825136612021858,0.8319672131147541,0.8524590163934426,0.8442622950819673,0.837431693989071,0.8360655737704918,0.8442622950819673,0.8538251366120219,0.842896174863388,0.8387978142076503,0.8633879781420765,0.8387978142076503,0.8565573770491803,0.860655737704918,0.860655737704918,0.8633879781420765,0.8442622950819673,0.8319672131147541,0.8565573770491803,0.8620218579234973,0.8688524590163934,0.8579234972677595,0.8579234972677595,0.8702185792349727,0.8647540983606558,0.8729508196721312,0.8469945355191257,0.8483606557377049,0.8784153005464481,0.8797814207650273,0.8237704918032787,0.8647540983606558,0.8565573770491803,0.8770491803278688,0.8743169398907104,0.7950819672131147,0.8961748633879781,0.8975409836065574,0.889344262295082,0.8715846994535519,0.894808743169399,0.8838797814207651,0.9043715846994536,0.8852459016393442,0.894808743169399,0.8674863387978142,0.825136612021858,0.8975409836065574,0.8838797814207651,0.9098360655737705,0.8961748633879781,0.8811475409836066,0.8879781420765027,0.8852459016393442,0.9043715846994536,0.9002732240437158,0.9030054644808743,0.8674863387978142,0.8961748633879781,0.924863387978142,0.9084699453551912,0.889344262295082,0.8852459016393442,0.924863387978142,0.930327868852459,0.9316939890710383,0.8469945355191257,0.9139344262295082,0.9467213114754098,0.9439890710382514,0.9398907103825137,0.8743169398907104,0.8934426229508197,0.9385245901639344,0.9467213114754098,0.9480874316939891,0.9453551912568307,0.8674863387978142,0.9330601092896175,0.9330601092896175,0.9576502732240437,0.9467213114754098,0.924863387978142,0.9617486338797814,0.9699453551912568,0.9672131147540983,0.9221311475409836,0.8688524590163934,0.9562841530054644,0.9754098360655737,0.9726775956284153,0.9685792349726776,0.9221311475409836,0.9112021857923497,0.9576502732240437,0.9781420765027322,0.9808743169398907,0.9644808743169399,0.9084699453551912,0.9603825136612022,0.9699453551912568,0.9808743169398907,0.9795081967213115,0.9849726775956285,0.9726775956284153,0.9877049180327869,0.9644808743169399,0.9262295081967213,0.9426229508196722,0.9849726775956285,0.9890710382513661,0.9877049180327869,0.9931693989071039,0.9959016393442623,0.9877049180327869,0.9918032786885246,0.9986338797814208,0.9918032786885246,0.9836065573770492,0.9166666666666666,0.9562841530054644,0.994535519125683,0.9931693989071039,0.994535519125683,0.9904371584699454,0.994535519125683,1.0,0.9986338797814208,0.9972677595628415,0.994535519125683,0.9918032786885246,0.9972677595628415,0.9972677595628415,0.9754098360655737,0.842896174863388,0.9603825136612022,0.9918032786885246,0.9972677595628415,0.9972677595628415,0.9972677595628415,0.9972677595628415,0.9931693989071039,1.0,0.9918032786885246,0.994535519125683,0.9986338797814208,0.9931693989071039,1.0,0.9986338797814208,1.0,0.9959016393442623,1.0,0.9986338797814208,0.9959016393442623,0.9972677595628415,0.9959016393442623,1.0,1.0,0.9959016393442623,0.9986338797814208,1.0,0.9986338797814208,0.994535519125683,1.0,0.9959016393442623,0.9986338797814208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9986338797814208,0.9986338797814208,0.9972677595628415,0.9959016393442623,0.9972677595628415,0.9986338797814208,0.9986338797814208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9986338797814208,1.0,0.9986338797814208,1.0,0.9986338797814208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9986338797814208,1.0,1.0,0.9986338797814208,1.0,1.0,1.0,1.0,0.9986338797814208,1.0,1.0,1.0,1.0,1.0,1.0,0.9986338797814208,1.0,1.0,1.0,1.0,1.0,0.9986338797814208,1.0,0.9986338797814208,1.0,1.0,1.0,1.0,1.0,0.9972677595628415,0.9986338797814208,0.9986338797814208,1.0,1.0,1.0,1.0,0.9972677595628415,0.9986338797814208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9986338797814208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9986338797814208,0.9972677595628415,1.0,0.9986338797814208,0.9986338797814208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
train_loss
0.006885850445820334,0.00282466843154261,0.002798091029860283,0.002779300177032179,0.002754348223326636,0.002711985850594734,0.002653881581754632,0.0025624799760964397,0.0024459875020824496,0.002333059581251092,0.0027749987899279983,0.0023377421286588157,0.0022156533322047665,0.002127479212205918,0.001992758872404776,0.0019519385662886614,0.0019165516876783527,0.0018675642016806888,0.0019252181786005614,0.0017753752365789778,0.0018322926645721895,0.0017496233022278123,0.0017176473645564637,0.0017298636703543325,0.0017001337366677374,0.0016667897421154168,0.001658792785608052,0.0017539274578537447,0.0017848179721441425,0.0016805486845188453,0.0015697667751807332,0.0015770179407844126,0.0015416807327114168,0.0016455699592991604,0.001576007674626314,0.0015298295867899076,0.001574246324802357,0.0015863611317071759,0.0014838680543534744,0.0016048283524851981,0.001458899611658086,0.0014661935264946985,0.0014516949002208606,0.0014226781458802561,0.0014756728228324098,0.0016107383728678761,0.0014986958090073424,0.001421174635001219,0.0013768119645900414,0.0014043615652563793,0.001453991266873365,0.0013048295847705154,0.0013271948027480495,0.0013380042923604204,0.0013735425846824229,0.001499202367060823,0.001291587623090692,0.0012021865186795512,0.0015900534847395017,0.001289279449507187,0.0013172542625437668,0.001223365832221964,0.0012226303011341824,0.0017994222908072133,0.0012090083598439159,0.0011622676921021092,0.0011361332335433022,0.0013319614643607634,0.0011133804428772847,0.0011786097060135804,0.0010658524156919593,0.001064096765765727,0.0010049582504835285,0.001296451427246052,0.001579978508376033,0.001061199059903296,0.0011401517835796856,0.0009321018117047398,0.001004510971366382,0.0011606709064681674,0.0011431227127710979,0.0011127384308257389,0.0009787727167697552,0.0010248384148371025,0.0009927953201564934,0.0011652244733330983,0.0009615425162953757,0.0008767215036303619,0.0008760989526581895,0.0011154837254943744,0.0010456439372294587,0.0007740693991301489,0.000721002048482009,0.0007627347453695828,0.001352993679828331,0.0008425698335704908,0.0006409687259809567,0.000664854127038372,0.0006334900326741849,0.0012371684399133172,0.0009846975772432943,0.0006416721951440383,0.0006477051908201207,0.0005731759949134347,0.000652271063357103,0.001193764899434939,0.0007273786869205413,0.0007048527114704007,0.0005343552841677692,0.0005849677397579443,0.0007184599958808044,0.0004932818415223575,0.000437645608040153,0.00043824731367207617,0.0007556127231629168,0.0011917878695524456,0.0005168667765425854,0.0004291560175151773,0.00040416361489256875,0.00041650953229333535,0.0007160817339120667,0.0007566542776881671,0.0005168255947815265,0.00033927758738317126,0.00028945058278861594,0.00039455499194684577,0.0008381024878370306,0.000479908354702543,0.0003175253221571771,0.0002762940585043261,0.0002932925937605686,0.00026581121374511977,0.0003333444620579318,0.0002565054436687563,0.00039526527045203035,0.0006892252815225737,0.000509244700272878,0.00025081632994726055,0.0002118603535037223,0.00020293102604769617,0.00018165637153745348,0.00016533793077442815,0.00017892818165118576,0.00015511545428975685,0.00013044622568973425,0.00016676850840856468,0.0002399454850072418,0.0007948510735575619,0.0004540093019197547,0.00016767607971293028,0.00014357508002408865,0.00013215532475481918,0.00013823489419342391,0.00013478834670586665,0.00010666679692724364,0.00012914211708095556,0.00010661949032072813,0.0001135134733602649,0.00011573904422951526,8.573708292402206e-05,0.00010945225551805861,0.0002875286230786902,0.0016406350285629106,0.0005301748163224569,0.00022256046106092266,0.00017538056530750514,0.00013988946508514425,0.00012883272968599053,0.00011105185293190466,0.00011380564655518271,8.626643547920581e-05,0.000135142473208774,0.00011251603197204611,8.310750635758123e-05,0.00011429907448711942,6.271420616676898e-05,6.476213616100165e-05,6.374241300741505e-05,7.945160468012258e-05,6.32669143073383e-05,6.320560096554418e-05,7.777953841036461e-05,6.895664636595327e-05,8.37214718588063e-05,4.395257358444356e-05,4.8715117402741165e-05,8.132681759491644e-05,5.8076984396642025e-05,3.9406997390864976e-05,4.037547108457714e-05,6.546716007297156e-05,4.397318418560132e-05,5.681595581843227e-05,5.478505681324852e-05,4.302866087686983e-05,4.2445687933372015e-05,5.0613347471493186e-05,4.110013228927642e-05,3.383882773806e-05,3.5073208022109474e-05,3.622568471998465e-05,3.5778340079460315e-05,4.906114636121389e-05,4.112355721493562e-05,6.091882235528341e-05,3.810013998096269e-05,3.932397481807268e-05,4.11164170751969e-05,2.350804683513166e-05,3.239177574551171e-05,2.568241850030227e-05,2.6832568800188804e-05,2.7530459570062292e-05,2.554211004693163e-05,2.391663217112992e-05,2.0738483070716506e-05,3.712052095152153e-05,2.784396030639853e-05,2.782470852014471e-05,2.16739266204948e-05,3.76599004919656e-05,1.9317598443457988e-05,2.721511527305581e-05,2.7788723462714197e-05,2.30822479352355e-05,2.1020822033611803e-05,1.7951561336512447e-05,2.0555936848449575e-05,3.4695064338545e-05,2.627044119694031e-05,2.7889901736517097e-05,2.364465226342932e-05,1.942102168813918e-05,2.1093694208179666e-05,3.0603879411282434e-05,1.8804223096008347e-05,2.80243741562132e-05,2.5047184619543658e-05,2.1529418309448197e-05,1.8020506561453876e-05,1.4897053895894785e-05,1.4353946838629702e-05,1.744246377502797e-05,1.9794514166099614e-05,1.4411757224305568e-05,1.5914981200008606e-05,1.7380841900823548e-05,1.7309355577504862e-05,1.035717123854763e-05,2.165525341202897e-05,1.2897966172586862e-05,2.3538945242762566e-05,1.547097093603813e-05,2.402473811080547e-05,1.219760110001258e-05,2.070210105612304e-05,1.8507058673685855e-05,2.768893390283233e-05,3.1281228284122516e-05,1.708889422083243e-05,1.6266212269378815e-05,1.039064541469262e-05,1.5076523063999545e-05,1.3007180602416966e-05,2.4359386994457637e-05,1.9417232146761457e-05,1.4278608631301936e-05,1.1645730768070847e-05,1.0871890769467327e-05,9.674140439200841e-06,1.0877525779963192e-05,1.256700631872308e-05,1.1388984091498486e-05,2.0884557581338728e-05,1.6284401686302298e-05,9.575710489409543e-06,1.2149594729267509e-05,1.0071829491920891e-05,1.4887411462886087e-05,1.3384319488162714e-05,9.212479099651666e-06,1.0309946377217118e-05,9.060684652602086e-06,1.0517651668133958e-05,1.933630632206065e-05,1.0700123460932833e-05,1.322737095948777e-05,2.7921893684794017e-05,1.1944432445175824e-05,1.4765617498731027e-05,2.1418536850378487e-05,1.2162012045521066e-05,1.0562911782352651e-05,9.474292069246046e-06,1.38314243004011e-05,7.716590243447673e-06,1.0287706597703076e-05,1.0745768127403136e-05,6.885220719084062e-06,1.2840598546823517e-05
test_acc
