acc,se,sp,auc
0.8804347826086957,0.8115942028985508,0.9217391304347826,0.9188405797101449
fpr
0.0,0.0,0.0,0.014492753623188406,0.014492753623188406,0.043478260869565216,0.043478260869565216,0.057971014492753624,0.057971014492753624,0.07246376811594203,0.07246376811594203,0.08695652173913043,0.08695652173913043,0.13043478260869565,0.13043478260869565,0.14492753623188406,0.14492753623188406,0.15942028985507245,0.15942028985507245,0.17391304347826086,0.17391304347826086,0.18840579710144928,0.18840579710144928,0.2463768115942029,0.2463768115942029,0.2898550724637681,0.2898550724637681,0.3188405797101449,0.3188405797101449,0.3333333333333333,0.3333333333333333,0.463768115942029,0.463768115942029,1.0
tpr
0.0,0.008695652173913044,0.3217391304347826,0.3217391304347826,0.34782608695652173,0.34782608695652173,0.4,0.4,0.6782608695652174,0.6782608695652174,0.6869565217391305,0.6869565217391305,0.7217391304347827,0.7217391304347827,0.782608695652174,0.782608695652174,0.7913043478260869,0.7913043478260869,0.8347826086956521,0.8347826086956521,0.8695652173913043,0.8695652173913043,0.9217391304347826,0.9217391304347826,0.9304347826086956,0.9304347826086956,0.9478260869565217,0.9478260869565217,0.9565217391304348,0.9565217391304348,0.9826086956521739,0.9826086956521739,1.0,1.0
train_acc
0.5833333333333334,0.6666666666666666,0.6461748633879781,0.6502732240437158,0.6598360655737705,0.6844262295081968,0.6816939890710383,0.6721311475409836,0.7213114754098361,0.7254098360655737,0.6912568306010929,0.7226775956284153,0.7199453551912568,0.7349726775956285,0.7199453551912568,0.7240437158469946,0.7527322404371585,0.7021857923497268,0.7527322404371585,0.7841530054644809,0.7595628415300546,0.7568306010928961,0.7663934426229508,0.7404371584699454,0.7814207650273224,0.7937158469945356,0.7923497267759563,0.7418032786885246,0.7937158469945356,0.7978142076502732,0.8019125683060109,0.8169398907103825,0.8032786885245902,0.7896174863387978,0.8101092896174863,0.8128415300546448,0.8060109289617486,0.8087431693989071,0.8210382513661202,0.8237704918032787,0.7978142076502732,0.8046448087431693,0.8046448087431693,0.825136612021858,0.8087431693989071,0.8169398907103825,0.8114754098360656,0.8278688524590164,0.825136612021858,0.8155737704918032,0.8169398907103825,0.819672131147541,0.8114754098360656,0.8128415300546448,0.8155737704918032,0.8169398907103825,0.8128415300546448,0.8319672131147541,0.8265027322404371,0.8306010928961749,0.8319672131147541,0.8278688524590164,0.8346994535519126,0.8387978142076503,0.8401639344262295,0.837431693989071,0.8237704918032787,0.8292349726775956,0.8319672131147541,0.8442622950819673,0.8387978142076503,0.825136612021858,0.8237704918032787,0.8360655737704918,0.8442622950819673,0.842896174863388,0.8483606557377049,0.842896174863388,0.8292349726775956,0.837431693989071,0.8483606557377049,0.8442622950819673,0.842896174863388,0.8497267759562842,0.8292349726775956,0.8483606557377049,0.8497267759562842,0.8442622950819673,0.8565573770491803,0.8401639344262295,0.837431693989071,0.8292349726775956,0.8538251366120219,0.8592896174863388,0.8483606557377049,0.8469945355191257,0.8579234972677595,0.8538251366120219,0.8442622950819673,0.8524590163934426,0.855191256830601,0.8510928961748634,0.8483606557377049,0.8469945355191257,0.8333333333333334,0.8524590163934426,0.8579234972677595,0.8292349726775956,0.8469945355191257,0.8510928961748634,0.8620218579234973,0.8579234972677595,0.8579234972677595,0.8538251366120219,0.8497267759562842,0.8592896174863388,0.855191256830601,0.8702185792349727,0.8510928961748634,0.8647540983606558,0.8674863387978142,0.8661202185792349,0.860655737704918,0.8620218579234973,0.8278688524590164,0.8415300546448088,0.8497267759562842,0.8620218579234973,0.837431693989071,0.837431693989071,0.855191256830601,0.8756830601092896,0.8442622950819673,0.8579234972677595,0.8661202185792349,0.8715846994535519,0.8784153005464481,0.8702185792349727,0.8797814207650273,0.8674863387978142,0.7773224043715847,0.8825136612021858,0.8729508196721312,0.8702185792349727,0.8756830601092896,0.860655737704918,0.8688524590163934,0.8797814207650273,0.8401639344262295,0.8702185792349727,0.8907103825136612,0.8688524590163934,0.8811475409836066,0.8838797814207651,0.8729508196721312,0.8401639344262295,0.8633879781420765,0.8934426229508197,0.8934426229508197,0.8879781420765027,0.8866120218579235,0.8647540983606558,0.8142076502732241,0.8866120218579235,0.8811475409836066,0.8825136612021858,0.8961748633879781,0.8852459016393442,0.8825136612021858,0.8346994535519126,0.8387978142076503,0.8879781420765027,0.8907103825136612,0.8811475409836066,0.8661202185792349,0.8565573770491803,0.8825136612021858,0.8989071038251366,0.9002732240437158,0.8592896174863388,0.855191256830601,0.9030054644808743,0.8961748633879781,0.8688524590163934,0.8907103825136612,0.889344262295082,0.8469945355191257,0.8743169398907104,0.9043715846994536,0.9139344262295082,0.8784153005464481,0.8415300546448088,0.8920765027322405,0.9016393442622951,0.8674863387978142,0.9002732240437158,0.9275956284153005,0.9166666666666666,0.9207650273224044,0.9057377049180327,0.7814207650273224,0.889344262295082,0.9153005464480874,0.912568306010929,0.8934426229508197,0.9234972677595629,0.9262295081967213,0.9043715846994536,0.8879781420765027,0.8989071038251366,0.9166666666666666,0.930327868852459,0.9398907103825137,0.9371584699453552,0.8715846994535519,0.8620218579234973,0.9221311475409836,0.9262295081967213,0.8101092896174863,0.9207650273224044,0.9398907103825137,0.9262295081967213,0.9180327868852459,0.953551912568306,0.9398907103825137,0.8852459016393442,0.8920765027322405,0.9316939890710383,0.9426229508196722,0.8920765027322405,0.9439890710382514,0.9439890710382514,0.8674863387978142,0.9166666666666666,0.9521857923497268,0.953551912568306,0.9603825136612022,0.9576502732240437,0.953551912568306,0.8961748633879781,0.8387978142076503,0.9289617486338798,0.9480874316939891,0.9672131147540983,0.9576502732240437,0.9057377049180327,0.9576502732240437,0.953551912568306,0.9562841530054644,0.9699453551912568,0.9412568306010929,0.8879781420765027,0.9603825136612022,0.9685792349726776,0.9207650273224044,0.9412568306010929,0.9289617486338798,0.9699453551912568,0.9726775956284153,0.9426229508196722,0.9549180327868853,0.9344262295081968,0.9494535519125683,0.9713114754098361,0.9754098360655737,0.9480874316939891,0.9631147540983607,0.9699453551912568,0.907103825136612,0.9685792349726776,0.9836065573770492,0.9781420765027322,0.9849726775956285,0.9726775956284153,0.930327868852459,0.9603825136612022,0.9877049180327869,0.9699453551912568,0.976775956284153,0.976775956284153,0.9836065573770492,0.9795081967213115,0.9658469945355191,0.9754098360655737,0.9849726775956285,0.9918032786885246,0.9699453551912568,0.9754098360655737,0.9030054644808743,0.8975409836065574,0.8510928961748634,0.9590163934426229,0.9836065573770492,0.9904371584699454,0.9849726775956285,0.9890710382513661,0.9890710382513661,0.9931693989071039,0.9931693989071039,0.9959016393442623
train_loss
0.00281868671458927,0.0027782360061270293,0.002749906130175773,0.0026955200674755324,0.0026466739796549895,0.0026001068737988913,0.0025357093478812548,0.002513869619760357,0.0024449120128089614,0.0023676420821518193,0.002394919919837368,0.002344075773583084,0.0023480595949569036,0.0022592388215612194,0.0022359595435564633,0.0022569372028600973,0.002180248091781074,0.002303128196893494,0.0021851938116094452,0.0020508506828969945,0.002055034733535162,0.0020550487797116974,0.002079409776163883,0.0021500568735143524,0.0020077472420338073,0.0019593625202205013,0.001972868997868293,0.0022367200727671224,0.0019695813782879563,0.0019502576664497291,0.0019709775275219984,0.0018726029926961888,0.0019763895804113378,0.002037662096688005,0.0018581586375913985,0.0018612146377563477,0.0019296610860225281,0.0018570426383305117,0.001814266045888265,0.0018637262162615042,0.0018712473941631005,0.0019289812917917804,0.001893372768587102,0.001803229944627793,0.0018638317865100715,0.001777578206335912,0.0017934849109154582,0.0017701645122199761,0.0017988885360988762,0.0017661704310302526,0.001774692836680699,0.0017614069450748423,0.0017757943012023884,0.0018497209568492702,0.0018264613434916636,0.0018283020440346557,0.0017433612724470963,0.0016815322018711946,0.0017420615736252624,0.0017080013054967579,0.0017022370803551595,0.0016885048867574806,0.0016724178211285116,0.001667679943999306,0.0017288309303137774,0.0016973044295779994,0.001695764683634857,0.0017631110109266688,0.0017215929966155298,0.0016858538643258517,0.0016164023205230797,0.001784457535040183,0.0016720687838200012,0.0016271714222887174,0.0016093698681377974,0.00160467005818268,0.0015771573032837749,0.0016745947342101343,0.0016669662760906531,0.001626597890436975,0.0015755035186725888,0.0015947878605029621,0.0015924903945844682,0.0016567446902150014,0.0016042102392905397,0.0015561894152333828,0.001575248000400314,0.0016076650694419777,0.0015427671332176917,0.0015965492103269191,0.001618986694864888,0.0017131184701059685,0.001518791205570346,0.0015137936573862377,0.0015232306116265677,0.0015516337312635829,0.0015290413723617303,0.001504324295155989,0.0016044747959720633,0.0014883148295631826,0.0015396049521008476,0.001528106792702701,0.0016047430983006628,0.001553257428557495,0.0015831501757512328,0.0014963495682497495,0.001481454066240071,0.0016861954510537652,0.001630955910096403,0.001536191324067246,0.0014467231237171778,0.0015128161249264994,0.0014560120434708934,0.0014505239376604883,0.0015593787115779731,0.0014687551419591642,0.0014232521255811055,0.0013998765600183622,0.0015274069266892523,0.0014191473035213074,0.0013754226145197134,0.0013698431474914968,0.0013503961957217565,0.0014702040559607125,0.0016593048807050361,0.0015380189962725822,0.0014554228369004088,0.0014133667522440842,0.0015201554353771313,0.0015817030531461121,0.001417729413248802,0.001330195066055965,0.001520308884766584,0.0014012095218147737,0.0013337924343640687,0.0013376427559904714,0.0013002469891407451,0.0013011183406485885,0.0013001426810123882,0.0013823766933112847,0.0019008657727085177,0.0013144952677638152,0.0012927308597199905,0.001325391802957149,0.0012717809263474303,0.0013653247978517918,0.0013629856819663542,0.0012503068873791095,0.0014512841818762607,0.0013840439133956785,0.0012234433508310162,0.0013528729234236836,0.00123173645773872,0.001240992318085634,0.0012735502967417566,0.001508732718196723,0.0013106326913573051,0.0011488892992988962,0.0011529980298599911,0.0011523861051257191,0.0012017213255981279,0.0012481235415557695,0.0017250779140842417,0.0011866235179327875,0.0011897254022744184,0.001139753340371971,0.0011195259708198693,0.0011291229904023675,0.0011868057925193036,0.0014939744208679825,0.001498367617039081,0.0011323109839131923,0.001082696957014949,0.0011512800806858501,0.0013258551232150344,0.0013422405784898768,0.0011634790221524368,0.0010501788572861196,0.001080949755151415,0.0013481643193406485,0.0013493818989216955,0.0010195779385136776,0.0010544035196955739,0.0012625192439621262,0.0010323013519980217,0.0010972037259998218,0.0013741275163296142,0.001243055233212768,0.0009660567335092305,0.0009101546405117369,0.0012633308279709737,0.0015043155010280712,0.0010406407095044038,0.0009596812350502431,0.00126777652427147,0.0009565411410370811,0.000838199375919957,0.0007965422433907868,0.0008621610945365468,0.0009867849408603105,0.0019123485423828083,0.0010554830803245795,0.000888279511954615,0.0009539482372054636,0.001080603954570541,0.0008352952780293636,0.0008091196377094978,0.0009699054469502037,0.0010866552917032295,0.0010205258925755818,0.000829757929173975,0.000757966699495993,0.0007173885372492785,0.0006950190239916734,0.0012776218761837547,0.0013146622544103633,0.0007920359042498583,0.0007617071963073126,0.0016178388576038548,0.0008521613364662629,0.0007544254955372524,0.000784588112531464,0.0008266631697044997,0.0006400401719280931,0.0006840631080781176,0.0010581458893304315,0.0009264388411748605,0.0006856331449063098,0.0006758588381478044,0.0009592451725175472,0.0006786391464738897,0.0006473747392495474,0.0011503888609630814,0.0008422182720215594,0.0005799801460380763,0.0005693102632063986,0.0005103039143026852,0.0004935414311501498,0.0005112951977656839,0.0009558137933738896,0.0016493947535264686,0.0007358002450948204,0.0006053206495574263,0.0005129628046288517,0.0004984626923102499,0.0009203093747297922,0.0005343496249836,0.0005522517721509673,0.0005503369016888363,0.00039623084330493637,0.00058636411291654,0.0010488410098630874,0.0004812604416914976,0.00040427847801010464,0.0008199174425315335,0.0006293338708213118,0.0006900871671288391,0.00041528696530177944,0.0003902391209954121,0.0005536205008055995,0.0004584141828811885,0.0006524023136805966,0.0004880860793948825,0.00036260440864198195,0.0003453218454464537,0.0005417246005085648,0.00041012204369234907,0.00041898478412888743,0.000963298715854603,0.00042211731559917576,0.0002998498884217987,0.00029753788267491293,0.000248959756206945,0.00032028435765068386,0.0005918016932049735,0.00041533891579818204,0.00025274839679725837,0.0003327218093018714,0.0003037315798424632,0.00024218188568216856,0.00021960234646100163,0.0002253469171338394,0.0003656614317350049,0.00033031233021470365,0.00022253857752501638,0.00017303477748821343,0.0003607041238109922,0.00029810537365290637,0.0009504555230909358,0.001071788879528723,0.0013889444004642508,0.00047525076470414146,0.0002732475191517606,0.0002445531500086107,0.0002344083855223786,0.0001758583236098941,0.00018834352208291246,0.00014683038322000556,0.0001426811935634561,0.00014741159975528717
test_acc
