acc,se,sp,auc
0.8360655737704918,0.7441860465116279,0.9175257731958762,0.8633421241908414
fpr
0.0,0.0,0.0,0.011627906976744186,0.011627906976744186,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.046511627906976744,0.05813953488372093,0.05813953488372093,0.06976744186046512,0.06976744186046512,0.08139534883720931,0.08139534883720931,0.09302325581395349,0.09302325581395349,0.11627906976744186,0.11627906976744186,0.13953488372093023,0.13953488372093023,0.1511627906976744,0.1511627906976744,0.1744186046511628,0.1744186046511628,0.18604651162790697,0.18604651162790697,0.19767441860465115,0.19767441860465115,0.22093023255813954,0.22093023255813954,0.23255813953488372,0.23255813953488372,0.2441860465116279,0.2441860465116279,0.2558139534883721,0.2558139534883721,0.3488372093023256,0.3488372093023256,0.36046511627906974,0.36046511627906974,0.43023255813953487,0.43023255813953487,0.4418604651162791,0.4418604651162791,0.5232558139534884,0.5232558139534884,0.8023255813953488,0.8023255813953488,0.9186046511627907,0.9186046511627907,1.0
tpr
0.0,0.010309278350515464,0.24742268041237114,0.24742268041237114,0.26804123711340205,0.26804123711340205,0.27835051546391754,0.27835051546391754,0.28865979381443296,0.28865979381443296,0.29896907216494845,0.29896907216494845,0.36082474226804123,0.36082474226804123,0.4020618556701031,0.4020618556701031,0.5670103092783505,0.5670103092783505,0.5979381443298969,0.5979381443298969,0.6082474226804123,0.6082474226804123,0.6494845360824743,0.6494845360824743,0.6701030927835051,0.6701030927835051,0.7525773195876289,0.7525773195876289,0.7731958762886598,0.7731958762886598,0.845360824742268,0.845360824742268,0.8556701030927835,0.8556701030927835,0.8865979381443299,0.8865979381443299,0.9175257731958762,0.9175257731958762,0.9278350515463918,0.9278350515463918,0.9381443298969072,0.9381443298969072,0.9484536082474226,0.9484536082474226,0.9690721649484536,0.9690721649484536,0.979381443298969,0.979381443298969,0.9896907216494846,0.9896907216494846,1.0,1.0
train_acc
0.5538881309686221,0.582537517053206,0.6139154160982264,0.635743519781719,0.6712141882673943,0.713506139154161,0.7107776261937244,0.7175989085948158,0.7080491132332879,0.723055934515689,0.7189631650750341,0.7025920873124147,0.7189631650750341,0.7175989085948158,0.723055934515689,0.7435197817189632,0.7353342428376535,0.7421555252387448,0.7653478854024557,0.747612551159618,0.7557980900409277,0.713506139154161,0.7353342428376535,0.7667121418826739,0.757162346521146,0.7667121418826739,0.7953615279672579,0.772169167803547,0.7899045020463847,0.7653478854024557,0.8049113233287858,0.8021828103683493,0.781718963165075,0.781718963165075,0.7967257844474761,0.7994542974079127,0.7967257844474761,0.8171896316507503,0.7953615279672579,0.7844474761255116,0.8035470668485676,0.8267394270122783,0.800818553888131,0.8267394270122783,0.819918144611187,0.8267394270122783,0.8185538881309686,0.8281036834924966,0.8158253751705321,0.7830832196452933,0.8321964529331515,0.8321964529331515,0.8321964529331515,0.8431105047748977,0.8267394270122783,0.8417462482946794,0.8308321964529332,0.8390177353342428,0.8294679399727148,0.8240109140518418,0.810368349249659,0.8240109140518418,0.8335607094133697,0.8362892223738063,0.8294679399727148,0.8431105047748977,0.8431105047748977,0.8376534788540245,0.8485675306957708,0.8308321964529332,0.849931787175989,0.8431105047748977,0.8526603001364257,0.8431105047748977,0.8485675306957708,0.8321964529331515,0.8267394270122783,0.8376534788540245,0.8512960436562074,0.8294679399727148,0.8362892223738063,0.8553888130968622,0.8526603001364257,0.8512960436562074,0.8485675306957708,0.8362892223738063,0.8567530695770805,0.8376534788540245,0.8362892223738063,0.844474761255116,0.849931787175989,0.8553888130968622,0.844474761255116,0.8458390177353342,0.8458390177353342,0.8472032742155525,0.8390177353342428,0.82537517053206,0.8581173260572987,0.849931787175989,0.8281036834924966,0.8649386084583902,0.8581173260572987,0.8581173260572987,0.8376534788540245,0.8403819918144612,0.849931787175989,0.8581173260572987,0.8526603001364257,0.8567530695770805,0.8635743519781719,0.8512960436562074,0.869031377899045,0.8622100954979536,0.8362892223738063,0.859481582537517,0.8635743519781719,0.849931787175989,0.8540245566166439,0.8635743519781719,0.8608458390177354,0.8608458390177354,0.8581173260572987,0.8676671214188267,0.8744884038199181,0.8676671214188267,0.8417462482946794,0.8649386084583902,0.849931787175989,0.8581173260572987,0.8622100954979536,0.8772169167803547,0.849931787175989,0.869031377899045,0.8608458390177354,0.8485675306957708,0.8703956343792633,0.8772169167803547,0.8813096862210096,0.8717598908594816,0.8458390177353342,0.8649386084583902,0.8813096862210096,0.8608458390177354,0.8717598908594816,0.8622100954979536,0.8717598908594816,0.8826739427012278,0.8512960436562074,0.8717598908594816,0.8867667121418826,0.8622100954979536,0.878581173260573,0.8431105047748977,0.869031377899045,0.8867667121418826,0.9004092769440655,0.8649386084583902,0.8703956343792633,0.878581173260573,0.878581173260573,0.869031377899045,0.8772169167803547,0.8717598908594816,0.8717598908594816,0.8717598908594816,0.8649386084583902,0.8744884038199181,0.8949522510231923,0.888130968622101,0.8608458390177354,0.8840381991814461,0.8758526603001364,0.8772169167803547,0.9017735334242838,0.8922237380627558,0.8635743519781719,0.8854024556616644,0.888130968622101,0.8854024556616644,0.8963165075034106,0.8553888130968622,0.8267394270122783,0.9045020463847203,0.8935879945429741,0.8963165075034106,0.8990450204638472,0.8922237380627558,0.8581173260572987,0.9072305593451568,0.8799454297407913,0.8758526603001364,0.9045020463847203,0.8922237380627558,0.903137789904502,0.9045020463847203,0.9208731241473397,0.897680763983629,0.8294679399727148,0.8717598908594816,0.9045020463847203,0.8894952251023193,0.9263301500682128,0.9263301500682128,0.8772169167803547,0.8485675306957708,0.9072305593451568,0.8990450204638472,0.91268758526603,0.8826739427012278,0.9058663028649386,0.9304229195088677,0.9249658935879945,0.9290586630286494,0.922237380627558,0.8622100954979536,0.8731241473396999,0.9167803547066848,0.9208731241473397,0.91268758526603,0.9195088676671214,0.9195088676671214,0.8922237380627558,0.859481582537517,0.91268758526603,0.9208731241473397,0.9263301500682128,0.9399727148703957,0.931787175989086,0.8608458390177354,0.9236016371077762,0.9290586630286494,0.897680763983629,0.9099590723055935,0.9208731241473397,0.9304229195088677,0.946793997271487,0.9508867667121419,0.9249658935879945,0.8485675306957708,0.8922237380627558,0.9290586630286494,0.946793997271487,0.937244201909959,0.9195088676671214,0.9085948158253752,0.9399727148703957,0.8731241473396999,0.931787175989086,0.9495225102319236,0.9508867667121419,0.931787175989086,0.9072305593451568,0.9413369713506139,0.9577080491132333,0.9590723055934516,0.8799454297407913,0.9045020463847203,0.9399727148703957,0.9481582537517054,0.9386084583901774,0.9549795361527967,0.931787175989086,0.8854024556616644,0.9427012278308322,0.9631650750341064,0.9577080491132333,0.9618008185538881,0.9072305593451568,0.9495225102319236,0.9781718963165075,0.975443383356071,0.9781718963165075,0.9672578444747613,0.9481582537517054,0.9399727148703957,0.9440654843110505,0.9686221009549796,0.9672578444747613,0.965893587994543,0.9822646657571623,0.9672578444747613,0.8826739427012278,0.7162346521145976,0.6971350613915416,0.8772169167803547,0.8908594815825375,0.8813096862210096,0.8840381991814461,0.9195088676671214,0.9399727148703957,0.9331514324693042,0.946793997271487,0.9440654843110505,0.9427012278308322,0.8813096862210096,0.8635743519781719,0.9427012278308322,0.9590723055934516,0.9699863574351978
train_loss
0.0028424758215067655,0.00282031078130454,0.002804820485524884,0.0027974123518919067,0.0027812676247600645,0.0027533019060652707,0.00274434226271563,0.0027193427085876465,0.0026915062010532185,0.0026552034757960216,0.0026123080539833476,0.0025738203671912055,0.002519860924672625,0.0024827447952385,0.0024127886207497297,0.002338548555543283,0.002301857221012714,0.002264824928398184,0.0021998292752535248,0.00219630056644039,0.0020954515810390124,0.0022943751711149334,0.0022465242695515674,0.002078115574171891,0.0021258182772835475,0.0020768881494644393,0.0019740946133497794,0.0020748280486826355,0.00198296915948147,0.0020493530397688382,0.0018741161972894186,0.0018838550514283642,0.0019128843837025059,0.00195210838708188,0.0018519889690378354,0.0019064598486823567,0.0018400051827970664,0.001805936290004569,0.0019061073843811577,0.0019648286931999385,0.001797808224962971,0.0017938384986997138,0.0018212986756802256,0.0017873449263761346,0.001816879881680581,0.0017014593089261126,0.001721089037508789,0.0017344431207092202,0.0017385459613019415,0.001962296024351133,0.0016699895201731183,0.0016898831192500594,0.0017021625298920303,0.0017203070213166948,0.0017102198499937174,0.0016788831755701874,0.0016666278751290024,0.0016561470529392341,0.001659531710417827,0.0016934711074438784,0.0018096767050832876,0.0016514247062261564,0.001661239672162523,0.001626178601916783,0.0016012745941156904,0.001619898646785325,0.0016040901207501046,0.0016575531289489663,0.0016077103914050094,0.0016299455260189624,0.0016039712773826568,0.0015650033381593505,0.0015939166731268452,0.001590555922558981,0.0015594388827132658,0.0016474017586259205,0.0016993434660106206,0.0015708465042738764,0.001553676788673557,0.0016495559827042147,0.0015898792106165242,0.00156215804986056,0.0015471095846912545,0.001560832192107405,0.001521944064560561,0.0015647980558595748,0.0015331520552849867,0.0016091709084920635,0.0015969852552244802,0.0015958853746989251,0.001543705208077112,0.00152597977877639,0.0015065927378640168,0.0015109617664576553,0.001499879368330577,0.001518493581761442,0.0016238342609769813,0.0016589872183285826,0.0014944149315926421,0.001480266024926512,0.001662452703933924,0.0014794331049040915,0.0014378704933645293,0.001457265299957088,0.0015376594430915656,0.001608989939683131,0.0014669939489351613,0.0015257400591409222,0.001452431956872771,0.0014602336600565162,0.001409093322077357,0.0014369500366434719,0.001420967250371207,0.0014342459942764344,0.0015852676569846284,0.0014303984453375635,0.0013948274829703171,0.001469187692600578,0.001422884275610743,0.0014723393796736027,0.001402366088162015,0.0014904312596314602,0.0014236927601682862,0.0013787009706276014,0.0013401655919880366,0.0014404692721399408,0.0015419868378814864,0.0014346729847126084,0.0014705947037445734,0.0013993819120961355,0.0013423933257510198,0.001358186889638029,0.0014654419106643489,0.0013339246278895524,0.0014067565841856952,0.0015590804416843846,0.0013883208594250647,0.001308887790365076,0.001308530650392561,0.0013296789150446205,0.0015213041887764717,0.001441335369099699,0.0012920034126890632,0.0013285835069003242,0.0012998275590951252,0.0013616130996043166,0.0012868631016183518,0.0012438952069002804,0.0014922740840001127,0.0012701798997829588,0.0012378431602519662,0.0013527245264586777,0.0013121452695838752,0.0015069224336788079,0.001325604047163772,0.001244727618697558,0.0011794731366520526,0.0013187056430202552,0.0012716260645919738,0.0012533317890531532,0.001248186720995103,0.0013535787512790945,0.0012713779694061489,0.001345309928201881,0.0012800771168764748,0.0012613277968735845,0.0012848395930468467,0.0012707596017101127,0.0011694600848839358,0.0011841905230877345,0.0013233918041031488,0.0012017383581944736,0.0012537630079225174,0.0012255277672698682,0.0011362911368457227,0.0011029263798244002,0.0013532680834136587,0.0011881882627208756,0.0010839432355977015,0.0011776637331688063,0.0010947721716814444,0.0013392369223486679,0.0015563191528372355,0.0010779861050771008,0.001138229446554249,0.0010942251791244966,0.0010397908307032565,0.0011712818890606722,0.0013384680793522812,0.0010442549177276485,0.0011496511357868189,0.0012146835437738229,0.0010501483981313355,0.0010632011241509514,0.0010360323228094457,0.0010303281664360432,0.0009633751553044963,0.0010632210669055642,0.0015699034010404453,0.001213151102664526,0.0010003353002777204,0.0010392559542337185,0.0009210866966156485,0.0009090564585968059,0.0012166400682714757,0.0014534264111746545,0.0010547912990900537,0.001020232721207737,0.0009609280918987842,0.0011361258417002013,0.0009770293962744054,0.0008622975905627866,0.0008643004855224901,0.0008536100712837333,0.0009058602306722456,0.001379707093778769,0.001221425658521353,0.0009325402820581954,0.0008691443996897823,0.000990240607222626,0.0009049974879984315,0.0008264853025686204,0.0009745389507704834,0.0013917860197663146,0.0009010053388418637,0.0008719276032050992,0.0008453761734383493,0.0007304531530989143,0.0008129339466966678,0.0012156717367419441,0.0008967451720738638,0.0008071844566405063,0.0009763604906701456,0.0009423972680493884,0.000866203422761061,0.0008102829427055578,0.0006563974313163497,0.0006440192318710754,0.000758557759560797,0.0014128109889986733,0.0011652057728695838,0.000752188621081239,0.0006399115224814838,0.0007178280883726612,0.0008373142386523633,0.000842991459093185,0.000625501957303993,0.0012510542492261524,0.000710470594292936,0.0006039161514617899,0.0005675162027347299,0.0006722558955541249,0.000949699772168637,0.0006301847641009426,0.0005215779658391726,0.0005066437903400333,0.001215669703841372,0.0010119818689715814,0.0006184048981165658,0.0006166447619786854,0.0005853194921273652,0.000513726141491821,0.0007587708278697639,0.0010755907789909498,0.0006590261140591776,0.0005143153269001439,0.0005011236622909244,0.0005485352743696549,0.0008473155199261674,0.0005225840280033232,0.0003838771179135467,0.0003670275028373177,0.00037457561183919035,0.0005023119434978595,0.0005704059708980389,0.0006112519138343988,0.0006517246670482266,0.0004087814408142277,0.0004153876053359954,0.0004488969930685233,0.0003053762252464138,0.0003773798762044347,0.001193025834238383,0.0030618795431327037,0.0028657944514676624,0.0013539614244827958,0.0011779371176377487,0.0011310272864072416,0.0011722555061316913,0.000946550158654196,0.000820333847082328,0.0007877619416131492,0.0007145989274588321,0.0007108644281207784,0.0006403077957900127,0.001188187286928601,0.0013068558655852023,0.0007064135956081167,0.0005915622756718613,0.0005329637032251241
test_acc
