epoch,acc,se,sp,auc
143,0.8360655737704918,0.813953488372093,0.8556701030927835,0.8671781347398705
epoch,acc,se,sp,auc
80,0.825136612021858,0.7906976744186046,0.8556701030927835,0.8517142172140973
epoch,acc,se,sp,auc
85,0.825136612021858,0.7906976744186046,0.8556701030927835,0.8572284823783265
epoch,acc,se,sp,auc
141,0.825136612021858,0.7906976744186046,0.8556701030927835,0.8681371373771277
epoch,acc,se,sp,auc
98,0.825136612021858,0.8023255813953488,0.845360824742268,0.8663390074322704
epoch,acc,se,sp,auc
119,0.825136612021858,0.7790697674418605,0.865979381443299,0.8542315991368976
epoch,acc,se,sp,auc
143,0.825136612021858,0.813953488372093,0.8350515463917526,0.8586669863342123
