epoch,acc,se,sp,auc
42,0.8032786885245902,0.6666666666666666,0.9191919191919192,0.8407888407888408
epoch,acc,se,sp,auc
50,0.8032786885245902,0.75,0.8484848484848485,0.8471620971620971
epoch,acc,se,sp,auc
51,0.8032786885245902,0.7738095238095238,0.8282828282828283,0.8531746031746033
epoch,acc,se,sp,auc
54,0.8032786885245902,0.7261904761904762,0.8686868686868687,0.857022607022607
epoch,acc,se,sp,auc
60,0.8032786885245902,0.6547619047619048,0.9292929292929293,0.8376623376623377
epoch,acc,se,sp,auc
66,0.819672131147541,0.7738095238095238,0.8585858585858586,0.8487253487253488
epoch,acc,se,sp,auc
67,0.8142076502732241,0.7142857142857143,0.898989898989899,0.8475228475228475
epoch,acc,se,sp,auc
69,0.8032786885245902,0.75,0.8484848484848485,0.8483645983645983
epoch,acc,se,sp,auc
75,0.8032786885245902,0.7023809523809523,0.8888888888888888,0.8569023569023568
epoch,acc,se,sp,auc
87,0.8087431693989071,0.7023809523809523,0.898989898989899,0.8507696007696008
epoch,acc,se,sp,auc
89,0.8032786885245902,0.6666666666666666,0.9191919191919192,0.8465608465608466
epoch,acc,se,sp,auc
100,0.8087431693989071,0.7619047619047619,0.8484848484848485,0.8601491101491101
epoch,acc,se,sp,auc
101,0.8087431693989071,0.6547619047619048,0.9393939393939394,0.8474025974025974
epoch,acc,se,sp,auc
107,0.8032786885245902,0.7619047619047619,0.8383838383838383,0.8614718614718615
epoch,acc,se,sp,auc
116,0.8087431693989071,0.7261904761904762,0.8787878787878788,0.8380230880230881
epoch,acc,se,sp,auc
117,0.8087431693989071,0.6547619047619048,0.9393939393939394,0.8501683501683502
epoch,acc,se,sp,auc
122,0.819672131147541,0.7023809523809523,0.9191919191919192,0.8514911014911015
epoch,acc,se,sp,auc
124,0.8032786885245902,0.7023809523809523,0.8888888888888888,0.8471620971620971
epoch,acc,se,sp,auc
125,0.8087431693989071,0.75,0.8585858585858586,0.8382635882635883
epoch,acc,se,sp,auc
130,0.8032786885245902,0.6904761904761905,0.898989898989899,0.8508898508898509
epoch,acc,se,sp,auc
133,0.8087431693989071,0.7142857142857143,0.8888888888888888,0.854016354016354
epoch,acc,se,sp,auc
140,0.8032786885245902,0.75,0.8484848484848485,0.8495670995670995
epoch,acc,se,sp,auc
143,0.8142076502732241,0.7380952380952381,0.8787878787878788,0.8492063492063493
epoch,acc,se,sp,auc
147,0.8087431693989071,0.7261904761904762,0.8787878787878788,0.84992784992785
epoch,acc,se,sp,auc
149,0.8032786885245902,0.6547619047619048,0.9292929292929293,0.8563011063011063
epoch,acc,se,sp,auc
39,0.8087431693989071,0.6547619047619048,0.9393939393939394,0.8364598364598363
epoch,acc,se,sp,auc
49,0.8087431693989071,0.7023809523809523,0.898989898989899,0.8451178451178452
epoch,acc,se,sp,auc
50,0.8087431693989071,0.7738095238095238,0.8383838383838383,0.8531746031746033
epoch,acc,se,sp,auc
57,0.8087431693989071,0.7023809523809523,0.898989898989899,0.8465608465608465
epoch,acc,se,sp,auc
59,0.819672131147541,0.7738095238095238,0.8585858585858586,0.8614718614718615
epoch,acc,se,sp,auc
60,0.8087431693989071,0.6428571428571429,0.9494949494949495,0.8475228475228476
epoch,acc,se,sp,auc
64,0.8142076502732241,0.6547619047619048,0.9494949494949495,0.8434343434343434
epoch,acc,se,sp,auc
65,0.8087431693989071,0.7738095238095238,0.8383838383838383,0.854978354978355
epoch,acc,se,sp,auc
71,0.8142076502732241,0.7023809523809523,0.9090909090909091,0.8455988455988457
epoch,acc,se,sp,auc
72,0.8032786885245902,0.6428571428571429,0.9393939393939394,0.8590668590668591
epoch,acc,se,sp,auc
73,0.8032786885245902,0.7976190476190477,0.8080808080808081,0.8517316017316018
epoch,acc,se,sp,auc
75,0.8032786885245902,0.75,0.8484848484848485,0.855940355940356
epoch,acc,se,sp,auc
79,0.8142076502732241,0.7380952380952381,0.8787878787878788,0.8585858585858586
epoch,acc,se,sp,auc
80,0.8087431693989071,0.7023809523809523,0.898989898989899,0.8474025974025974
epoch,acc,se,sp,auc
85,0.8087431693989071,0.7023809523809523,0.898989898989899,0.8482443482443482
epoch,acc,se,sp,auc
90,0.8087431693989071,0.6904761904761905,0.9090909090909091,0.8544973544973544
epoch,acc,se,sp,auc
91,0.8087431693989071,0.7738095238095238,0.8383838383838383,0.8565416065416066
epoch,acc,se,sp,auc
95,0.8142076502732241,0.75,0.8686868686868687,0.8530543530543531
epoch,acc,se,sp,auc
96,0.819672131147541,0.7619047619047619,0.8686868686868687,0.8595478595478596
epoch,acc,se,sp,auc
97,0.8032786885245902,0.7023809523809523,0.8888888888888888,0.8550986050986051
epoch,acc,se,sp,auc
101,0.8087431693989071,0.6666666666666666,0.9292929292929293,0.8440355940355941
epoch,acc,se,sp,auc
104,0.8087431693989071,0.6904761904761905,0.9090909090909091,0.8351370851370852
epoch,acc,se,sp,auc
107,0.8087431693989071,0.6547619047619048,0.9393939393939394,0.8469215969215969
epoch,acc,se,sp,auc
109,0.8087431693989071,0.6309523809523809,0.9595959595959596,0.8405483405483406
epoch,acc,se,sp,auc
112,0.8142076502732241,0.6904761904761905,0.9191919191919192,0.8591871091871093
epoch,acc,se,sp,auc
113,0.8142076502732241,0.7738095238095238,0.8484848484848485,0.8613516113516113
epoch,acc,se,sp,auc
114,0.8087431693989071,0.6666666666666666,0.9292929292929293,0.8573833573833574
epoch,acc,se,sp,auc
115,0.819672131147541,0.6904761904761905,0.9292929292929293,0.8454785954785955
epoch,acc,se,sp,auc
117,0.8142076502732241,0.6785714285714286,0.9292929292929293,0.8449975949975951
epoch,acc,se,sp,auc
118,0.819672131147541,0.7380952380952381,0.8888888888888888,0.8601491101491101
epoch,acc,se,sp,auc
119,0.8087431693989071,0.7142857142857143,0.8888888888888888,0.8564213564213565
epoch,acc,se,sp,auc
121,0.8142076502732241,0.6785714285714286,0.9292929292929293,0.8696488696488696
epoch,acc,se,sp,auc
125,0.8142076502732241,0.6547619047619048,0.9494949494949495,0.8484848484848485
epoch,acc,se,sp,auc
127,0.8032786885245902,0.75,0.8484848484848485,0.8666426166426168
epoch,acc,se,sp,auc
128,0.8087431693989071,0.7142857142857143,0.8888888888888888,0.8525733525733526
epoch,acc,se,sp,auc
140,0.8142076502732241,0.7738095238095238,0.8484848484848485,0.8561808561808562
epoch,acc,se,sp,auc
141,0.8032786885245902,0.7380952380952381,0.8585858585858586,0.8590668590668591
epoch,acc,se,sp,auc
142,0.8142076502732241,0.7738095238095238,0.8484848484848485,0.8620731120731121
epoch,acc,se,sp,auc
143,0.825136612021858,0.6904761904761905,0.9393939393939394,0.8633958633958635
epoch,acc,se,sp,auc
144,0.8142076502732241,0.6904761904761905,0.9191919191919192,0.8589466089466089
epoch,acc,se,sp,auc
147,0.819672131147541,0.7261904761904762,0.898989898989899,0.8569023569023569
epoch,acc,se,sp,auc
148,0.825136612021858,0.7619047619047619,0.8787878787878788,0.8546176046176046
epoch,acc,se,sp,auc
149,0.825136612021858,0.7380952380952381,0.898989898989899,0.8614718614718615
epoch,acc,se,sp,auc
40,0.8087431693989071,0.7142857142857143,0.8888888888888888,0.8475228475228475
epoch,acc,se,sp,auc
60,0.8087431693989071,0.7142857142857143,0.8888888888888888,0.8597883597883598
epoch,acc,se,sp,auc
64,0.8032786885245902,0.7023809523809523,0.8888888888888888,0.8478835978835979
epoch,acc,se,sp,auc
65,0.8087431693989071,0.7023809523809523,0.898989898989899,0.8572631072631074
epoch,acc,se,sp,auc
69,0.8032786885245902,0.6785714285714286,0.9090909090909091,0.838985088985089
epoch,acc,se,sp,auc
78,0.8087431693989071,0.6785714285714286,0.9191919191919192,0.8505291005291006
epoch,acc,se,sp,auc
79,0.8087431693989071,0.6785714285714286,0.9191919191919192,0.8442760942760943
epoch,acc,se,sp,auc
84,0.8142076502732241,0.6904761904761905,0.9191919191919192,0.8471620971620972
epoch,acc,se,sp,auc
93,0.8032786885245902,0.6666666666666666,0.9191919191919192,0.8561808561808562
epoch,acc,se,sp,auc
