epoch,acc,se,sp,auc
51,0.8478260869565217,0.8260869565217391,0.8608695652173913,0.9214870825456837
epoch,acc,se,sp,auc
57,0.8478260869565217,0.8405797101449275,0.8521739130434782,0.9232514177693761
epoch,acc,se,sp,auc
61,0.8532608695652174,0.8260869565217391,0.8695652173913043,0.9222432262129804
epoch,acc,se,sp,auc
62,0.8532608695652174,0.855072463768116,0.8521739130434782,0.923755513547574
epoch,acc,se,sp,auc
65,0.8478260869565217,0.8405797101449275,0.8521739130434782,0.9213610586011343
epoch,acc,se,sp,auc
81,0.8532608695652174,0.8260869565217391,0.8695652173913043,0.9129174543163201
epoch,acc,se,sp,auc
83,0.8532608695652174,0.8695652173913043,0.8434782608695652,0.9125393824826717
epoch,acc,se,sp,auc
42,0.8315217391304348,0.782608695652174,0.8608695652173913,0.916446124763705
epoch,acc,se,sp,auc
44,0.8478260869565217,0.855072463768116,0.8434782608695652,0.9137996219281663
epoch,acc,se,sp,auc
51,0.8315217391304348,0.855072463768116,0.8173913043478261,0.924007561436673
epoch,acc,se,sp,auc
54,0.8641304347826086,0.7971014492753623,0.9043478260869565,0.9139256458727159
epoch,acc,se,sp,auc
59,0.8586956521739131,0.8115942028985508,0.8869565217391304,0.9163201008191557
epoch,acc,se,sp,auc
69,0.842391304347826,0.8260869565217391,0.8521739130434782,0.9175803402646503
epoch,acc,se,sp,auc
73,0.8532608695652174,0.855072463768116,0.8521739130434782,0.9122873345935727
epoch,acc,se,sp,auc
76,0.8641304347826086,0.8260869565217391,0.8869565217391304,0.9127914303717707
epoch,acc,se,sp,auc
86,0.842391304347826,0.855072463768116,0.8347826086956521,0.8970384373030876
epoch,acc,se,sp,auc
90,0.8532608695652174,0.8115942028985508,0.8782608695652174,0.9140516698172652
epoch,acc,se,sp,auc
94,0.8369565217391305,0.8115942028985508,0.8521739130434782,0.9014492753623189
epoch,acc,se,sp,auc
97,0.8478260869565217,0.7971014492753623,0.8782608695652174,0.9086326402016383
epoch,acc,se,sp,auc
100,0.8369565217391305,0.8985507246376812,0.8,0.9120352867044739
epoch,acc,se,sp,auc
102,0.8586956521739131,0.7971014492753623,0.8956521739130435,0.9034656584751103
epoch,acc,se,sp,auc
123,0.875,0.7971014492753623,0.9217391304347826,0.92236925015753
epoch,acc,se,sp,auc
132,0.8478260869565217,0.8115942028985508,0.8695652173913043,0.9044738500315059
epoch,acc,se,sp,auc
136,0.875,0.855072463768116,0.8869565217391304,0.9073724007561437
epoch,acc,se,sp,auc
138,0.842391304347826,0.8695652173913043,0.8260869565217391,0.9160680529300567
epoch,acc,se,sp,auc
146,0.8586956521739131,0.7971014492753623,0.8956521739130435,0.9037177063642091
epoch,acc,se,sp,auc
31,0.8315217391304348,0.782608695652174,0.8608695652173913,0.9067422810333963
epoch,acc,se,sp,auc
34,0.8260869565217391,0.8115942028985508,0.8347826086956521,0.902835538752363
epoch,acc,se,sp,auc
51,0.875,0.8115942028985508,0.9130434782608695,0.9125393824826717
epoch,acc,se,sp,auc
55,0.842391304347826,0.782608695652174,0.8782608695652174,0.907750472589792
epoch,acc,se,sp,auc
59,0.8532608695652174,0.782608695652174,0.8956521739130435,0.9132955261499686
epoch,acc,se,sp,auc
62,0.8369565217391305,0.782608695652174,0.8695652173913043,0.9156899810964084
epoch,acc,se,sp,auc
63,0.875,0.8115942028985508,0.9130434782608695,0.9173282923755514
epoch,acc,se,sp,auc
69,0.8478260869565217,0.8695652173913043,0.8347826086956521,0.9250157529930687
epoch,acc,se,sp,auc
71,0.8532608695652174,0.8115942028985508,0.8782608695652174,0.9105229993698802
epoch,acc,se,sp,auc
73,0.8641304347826086,0.782608695652174,0.9130434782608695,0.9130434782608696
epoch,acc,se,sp,auc
74,0.875,0.7971014492753623,0.9217391304347826,0.9069943289224953
epoch,acc,se,sp,auc
76,0.8695652173913043,0.8115942028985508,0.9043478260869565,0.913169502205419
epoch,acc,se,sp,auc
78,0.8804347826086957,0.8115942028985508,0.9217391304347826,0.9034656584751103
epoch,acc,se,sp,auc
82,0.8695652173913043,0.8260869565217391,0.8956521739130435,0.9116572148708254
epoch,acc,se,sp,auc
84,0.8641304347826086,0.8405797101449275,0.8782608695652174,0.9035916824196597
epoch,acc,se,sp,auc
89,0.8695652173913043,0.855072463768116,0.8782608695652174,0.9092627599243857
epoch,acc,se,sp,auc
99,0.8695652173913043,0.8115942028985508,0.9043478260869565,0.9226212980466288
epoch,acc,se,sp,auc
104,0.8478260869565217,0.855072463768116,0.8434782608695652,0.9182104599873976
epoch,acc,se,sp,auc
109,0.8586956521739131,0.8405797101449275,0.8695652173913043,0.9207309388783869
epoch,acc,se,sp,auc
124,0.842391304347826,0.8405797101449275,0.8434782608695652,0.9059861373660996
epoch,acc,se,sp,auc
133,0.8586956521739131,0.8115942028985508,0.8869565217391304,0.9179584120982986
epoch,acc,se,sp,auc
40,0.8260869565217391,0.8695652173913043,0.8,0.9180844360428481
epoch,acc,se,sp,auc
48,0.8532608695652174,0.8115942028985508,0.8782608695652174,0.9209829867674859
epoch,acc,se,sp,auc
52,0.842391304347826,0.8115942028985508,0.8608695652173913,0.9218651543793321
epoch,acc,se,sp,auc
58,0.8478260869565217,0.782608695652174,0.8869565217391304,0.9295526149968494
epoch,acc,se,sp,auc
59,0.8586956521739131,0.782608695652174,0.9043478260869565,0.9172022684310019
epoch,acc,se,sp,auc
60,0.8695652173913043,0.855072463768116,0.8782608695652174,0.9368620037807183
epoch,acc,se,sp,auc
61,0.8369565217391305,0.7971014492753623,0.8608695652173913,0.9216131064902331
epoch,acc,se,sp,auc
63,0.8586956521739131,0.782608695652174,0.9043478260869565,0.9267800882167612
epoch,acc,se,sp,auc
64,0.8369565217391305,0.7971014492753623,0.8608695652173913,0.9057340894770006
epoch,acc,se,sp,auc
65,0.8478260869565217,0.8405797101449275,0.8521739130434782,0.92703213610586
epoch,acc,se,sp,auc
70,0.8586956521739131,0.8405797101449275,0.8695652173913043,0.9328292375551355
epoch,acc,se,sp,auc
74,0.8641304347826086,0.8115942028985508,0.8956521739130435,0.9192186515437933
epoch,acc,se,sp,auc
77,0.8641304347826086,0.855072463768116,0.8695652173913043,0.9353497164461247
epoch,acc,se,sp,auc
81,0.842391304347826,0.8115942028985508,0.8608695652173913,0.924007561436673
epoch,acc,se,sp,auc
87,0.8532608695652174,0.8260869565217391,0.8695652173913043,0.9347195967233775
epoch,acc,se,sp,auc
89,0.8478260869565217,0.855072463768116,0.8434782608695652,0.927536231884058
epoch,acc,se,sp,auc
91,0.8641304347826086,0.8115942028985508,0.8956521739130435,0.9190926275992439
epoch,acc,se,sp,auc
92,0.8586956521739131,0.8115942028985508,0.8869565217391304,0.9204788909892879
epoch,acc,se,sp,auc
93,0.8641304347826086,0.782608695652174,0.9130434782608695,0.9198487712665406
epoch,acc,se,sp,auc
101,0.8586956521739131,0.8115942028985508,0.8869565217391304,0.9235034656584751
epoch,acc,se,sp,auc
104,0.8641304347826086,0.7971014492753623,0.9043478260869565,0.900945179584121
epoch,acc,se,sp,auc
108,0.842391304347826,0.782608695652174,0.8782608695652174,0.9165721487082547
epoch,acc,se,sp,auc
