epoch,acc,se,sp,auc
37,0.8142076502732241,0.7857142857142857,0.8383838383838383,0.8446368446368447
epoch,acc,se,sp,auc
41,0.8087431693989071,0.7023809523809523,0.898989898989899,0.8500481000481
epoch,acc,se,sp,auc
52,0.819672131147541,0.75,0.8787878787878788,0.8542568542568543
epoch,acc,se,sp,auc
82,0.8032786885245902,0.7142857142857143,0.8787878787878788,0.8436748436748436
epoch,acc,se,sp,auc
87,0.8032786885245902,0.6309523809523809,0.9494949494949495,0.8443963443963444
epoch,acc,se,sp,auc
90,0.8032786885245902,0.6904761904761905,0.898989898989899,0.8536556036556038
epoch,acc,se,sp,auc
101,0.8142076502732241,0.7261904761904762,0.8888888888888888,0.8593073593073592
epoch,acc,se,sp,auc
107,0.8032786885245902,0.7738095238095238,0.8282828282828283,0.8584656084656085
epoch,acc,se,sp,auc
111,0.8087431693989071,0.7619047619047619,0.8484848484848485,0.8531746031746033
epoch,acc,se,sp,auc
112,0.8032786885245902,0.6666666666666666,0.9191919191919192,0.8464405964405964
epoch,acc,se,sp,auc
113,0.8087431693989071,0.8095238095238095,0.8080808080808081,0.8651996151996153
epoch,acc,se,sp,auc
114,0.8087431693989071,0.7023809523809523,0.898989898989899,0.8644781144781145
epoch,acc,se,sp,auc
115,0.8032786885245902,0.7738095238095238,0.8282828282828283,0.8573833573833574
epoch,acc,se,sp,auc
120,0.8087431693989071,0.8095238095238095,0.8080808080808081,0.8665223665223666
epoch,acc,se,sp,auc
121,0.8087431693989071,0.6785714285714286,0.9191919191919192,0.8541366041366042
epoch,acc,se,sp,auc
123,0.8087431693989071,0.6785714285714286,0.9191919191919192,0.8528138528138529
epoch,acc,se,sp,auc
124,0.8087431693989071,0.7738095238095238,0.8383838383838383,0.863035113035113
epoch,acc,se,sp,auc
126,0.8032786885245902,0.8214285714285714,0.7878787878787878,0.8656806156806156
epoch,acc,se,sp,auc
127,0.8032786885245902,0.6547619047619048,0.9292929292929293,0.8591871091871092
epoch,acc,se,sp,auc
131,0.8142076502732241,0.7619047619047619,0.8585858585858586,0.846079846079846
epoch,acc,se,sp,auc
134,0.8142076502732241,0.75,0.8686868686868687,0.8555796055796057
epoch,acc,se,sp,auc
149,0.8032786885245902,0.75,0.8484848484848485,0.868927368927369
epoch,acc,se,sp,auc
53,0.8087431693989071,0.6666666666666666,0.9292929292929293,0.8352573352573354
epoch,acc,se,sp,auc
57,0.8032786885245902,0.7380952380952381,0.8585858585858586,0.8447570947570948
epoch,acc,se,sp,auc
69,0.8032786885245902,0.7261904761904762,0.8686868686868687,0.8611111111111112
epoch,acc,se,sp,auc
76,0.8032786885245902,0.6666666666666666,0.9191919191919192,0.8605098605098604
epoch,acc,se,sp,auc
81,0.8032786885245902,0.7142857142857143,0.8787878787878788,0.8345358345358346
epoch,acc,se,sp,auc
82,0.8142076502732241,0.7261904761904762,0.8888888888888888,0.855098605098605
epoch,acc,se,sp,auc
85,0.8142076502732241,0.6547619047619048,0.9494949494949495,0.8393458393458394
epoch,acc,se,sp,auc
87,0.8032786885245902,0.6904761904761905,0.898989898989899,0.8443963443963445
epoch,acc,se,sp,auc
88,0.8087431693989071,0.7261904761904762,0.8787878787878788,0.8495670995670995
epoch,acc,se,sp,auc
89,0.8142076502732241,0.7261904761904762,0.8888888888888888,0.8552188552188553
epoch,acc,se,sp,auc
91,0.8306010928961749,0.7142857142857143,0.9292929292929293,0.851972101972102
epoch,acc,se,sp,auc
